stage,run_id,dataset,scene,n_views,init,split,downscale,background,depth_model,depth_align,sigma_rel,noise_corr_px,scale,shift,scale_jitter,shift_jitter,depth_kind,depth_lambda,iterations,sh_degree,seed,depth_sigma_rel,depth_noise_corr_px,depth_scale,depth_shift,depth_scale_jitter,depth_shift_jitter,depth_used,init_init,init_n_init_points,train_ids,eval_ids,n_train_views,n_eval_views,train_seconds,psnr_curve,scene_scale,n_gaussians,means_lr_final,psnr,ssim,lpips,unaligned_mae,unaligned_rmse,unaligned_absrel,unaligned_delta1,aligned_mae,aligned_rmse,aligned_absrel,aligned_delta1,chamfer_acc,chamfer_comp,chamfer,floater_frac,floater_count,n_opaque,wall_seconds,n_opacity_resets,prior_absrel,prior_mae,prior_rmse,prior_aligned_absrel,prior_coverage,init_sfm_n_points,depth_aligned_scale,depth_aligned_shift,depth_cache_hits,depth_cache_misses,depth_align_points,depth_align_points_min,n_eval_points
stage5_dtu_oracle,scan6__dataset-dtu__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p0__background-black__downscale-1,dtu,scan6,9,depth,fps,1,black,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,151518,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,74.61745238304138,"[[500, 13.226010196129875], [1000, 15.981616954034738], [1500, 18.187090515695765], [2000, 18.71425483232596], [2500, 19.27893836830001], [3000, 18.52160914351896], [3500, 18.768016224959094], [4000, 18.72691577660504], [4500, 18.67068767984122], [5000, 18.65002165323545], [5500, 18.662676008325526], [6000, 18.682169330288566], [6500, 18.653076909949124], [7000, 18.641766651763202]]",2.3201167666296003,359086,3.7121868266076327e-06,17.68891904146487,0.825182695388794,0.1945473924279213,0.04759247284344066,0.13363978145282823,0.01537453684647989,0.983840139682959,0.062402386040320314,0.1189968330355692,0.02165931931134519,0.9917777073717338,1.3877404426879567,0.4942375742423853,0.940989008465171,0.10389457444678671,8822,84913,84.78851795196533,1,0.0,0.0,0.0,2.825534924942784e-16,1.0,,,,,,,,1538284
stage5_dtu_oracle,scan6__dataset-dtu__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan6,9,depth,fps,1,black,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,151518,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,89.7984790802002,"[[500, 13.111278963360014], [1000, 16.057220137789407], [1500, 17.05631689750418], [2000, 17.12230659644383], [2500, 17.25965446424788], [3000, 17.179630662430178], [3500, 17.69061187142705], [4000, 17.64944247377932], [4500, 17.55222010028694], [5000, 17.565414819417704], [5500, 17.54922178949658], [6000, 17.60478219762073], [6500, 17.602837595424248], [7000, 17.650853669328527]]",2.3201167666296003,368244,3.7121868266076327e-06,16.49691454262179,0.816040346622467,0.20132088422775268,0.011430018975653307,0.031457358447947545,0.004211621069370955,0.9997290586117074,0.009461284767011094,0.030176694148537617,0.003392278611741806,0.9997378406067451,0.7949444327107779,0.4141998055978927,0.6045721191543353,0.11189668281943325,9860,88117,99.88974499702454,1,0.0,0.0,0.0,2.825534924942784e-16,1.0,,,,,,,,1554785
stage5_dtu_real,scan1__dataset-dtu__init-depth__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p0__background-black__downscale-1,dtu,scan1,3,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,90000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,59.86574149131775,"[[500, 10.245694715479317], [1000, 10.301452763274131], [1500, 10.317249184504481], [2000, 10.328718685602912], [2500, 10.319020232226528], [3000, 10.314881478141611], [3500, 10.476514312892453], [4000, 10.471672282991804], [4500, 10.471570108986773], [5000, 10.464336410669294], [5500, 10.474405039426546], [6000, 10.491564355147347], [6500, 10.520913079453754], [7000, 10.569139475412761]]",1.5843115400008103,181506,2.5348984640015035e-06,12.083149520915008,0.49705780506134034,0.41288129091262815,0.06325047429161845,0.16237076090943517,0.024274225531910183,0.9939396406384698,0.08216806595362171,0.12861997271737216,0.03236470269469493,0.9936230631247887,3.850586153001221,1.3822043932612809,2.6163952731312508,0.40346630179279375,23000,57006,75.90399980545044,1,0.017480272365055158,0.046136146326440114,0.08595266869563621,0.015726549202429444,1.0,,0.00036464155218941504,0.28478363990620537,0,3,80.66666666666667,54,1467812
stage5_dtu_real,scan1__dataset-dtu__init-depth__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,3,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,90000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,74.16021871566772,"[[500, 10.209701410855793], [1000, 10.284874229622588], [1500, 10.284587429191314], [2000, 10.299408422007778], [2500, 10.306161251980292], [3000, 10.31866091581523], [3500, 10.431598788527216], [4000, 10.416433737816815], [4500, 10.415759484666566], [5000, 10.41581134742035], [5500, 10.417951609719761], [6000, 10.426999063295819], [6500, 10.432338751676218], [7000, 10.438705861576782]]",1.5843115400008103,184311,2.5348984640015035e-06,12.039755768471077,0.5085883402824402,0.3975959527492523,0.06093345098728407,0.175906492316882,0.022954663954709246,0.9925937422255633,0.08552947588960207,0.13385612410558495,0.03359370432635986,0.9925138062881445,3.899553926476782,1.517433335827267,2.7084936311520247,0.3846014623905017,21250,55252,84.36624312400818,1,0.017480272365055158,0.046136146326440114,0.08595266869563621,0.015726549202429444,1.0,,0.00036464155218941504,0.28478363990620537,3,0,80.66666666666667,54,1559054
stage5_dtu_real,scan1__dataset-dtu__init-depth__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p0__background-black__downscale-1,dtu,scan1,9,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,200000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,69.8446352481842,"[[500, 17.9848249798049], [1000, 18.628609670077893], [1500, 18.827216763917686], [2000, 18.803331002296158], [2500, 18.896683260269576], [3000, 18.931882588283205], [3500, 19.342235526564792], [4000, 19.184638429716088], [4500, 19.146671624746013], [5000, 19.153050277657325], [5500, 19.110877876795698], [6000, 19.114191585815604], [6500, 19.095456672553787], [7000, 19.08587701336929]]",2.307746334078205,302044,3.692394134525413e-06,15.8558429941039,0.739223370552063,0.28236691176891326,0.03633447791739052,0.073386490765867,0.01439602910896978,0.9984400730808839,0.038394532164978935,0.06890254732135176,0.015125087756530204,0.9988991005584518,3.3085896919566835,0.9358392679348708,2.122214479945777,0.3272784906076434,23747,72559,87.17956352233887,1,0.017544832634263416,0.04508293132234262,0.08616023868937085,0.013967767997568289,1.0,,0.00033171528170933143,0.3005880576748556,3,6,308.6666666666667,55,1561815
stage5_dtu_real,scan1__dataset-dtu__init-depth__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,9,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,200000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,84.26269197463989,"[[500, 18.368044603826043], [1000, 19.091975150459525], [1500, 19.331693312964525], [2000, 19.28746344888591], [2500, 19.388457316783885], [3000, 19.38496918963356], [3500, 20.0947037487197], [4000, 20.000104447197167], [4500, 20.014851513548223], [5000, 20.096662603632247], [5500, 20.032546647381267], [6000, 20.015699157109744], [6500, 20.021153390981173], [7000, 20.00468200280214]]",2.307746334078205,304734,3.692394134525413e-06,16.748760981779977,0.7671561646461487,0.2517034864425659,0.02143322491068681,0.04605993420038562,0.008370594327194477,0.9994912230271984,0.022316814313896843,0.04433568674306426,0.00869823119587769,0.9995795606173289,2.2620080389311843,0.7920663618599311,1.5270372003955577,0.2904043659490353,20274,69813,94.83273983001709,1,0.017544832634263416,0.04508293132234262,0.08616023868937085,0.013967767997568289,1.0,,0.00033171528170933143,0.3005880576748556,9,0,308.6666666666667,55,1582097
stage5_dtu_real,scan1__dataset-dtu__init-random__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,3,random,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,74.46178483963013,"[[500, 9.692488375748134], [1000, 9.656295344896224], [1500, 9.642482693496385], [2000, 9.62833405838469], [2500, 9.63354929053177], [3000, 9.636935357801896], [3500, 9.507761765272477], [4000, 9.480604221830465], [4500, 9.473819259889595], [5000, 9.465429150429642], [5500, 9.46492750440937], [6000, 9.469531558998312], [6500, 9.471527116250385], [7000, 9.47343794586312]]",1.5843115400008103,224736,2.5348984640015035e-06,8.321752253520858,0.17745283126831055,0.7243451929092407,0.6626925289726028,0.7650586774168783,0.2645569884520496,0.40994135075604865,0.15707994025217895,0.20814061934384986,0.06176271401302216,0.9806571900057787,8.579455006195742,2.1790871346939036,5.3792710704448226,0.9526097223353147,46796,49124,85.87890958786011,1,0.017480272365055158,0.046136146326440114,0.08595266869563621,0.015726549202429444,1.0,,0.00036464155218941504,0.28478363990620537,3,0,80.66666666666667,54,546070
stage5_dtu_real,scan1__dataset-dtu__init-random__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,9,random,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,75.87521052360535,"[[500, 10.504350934093734], [1000, 8.665500897756939], [1500, 8.046662311538322], [2000, 7.855785956103579], [2500, 7.723095582298397], [3000, 7.574574601126834], [3500, 8.120505790594136], [4000, 8.104708281398374], [4500, 8.089180195323387], [5000, 8.071971851135393], [5500, 8.04808725394922], [6000, 8.034320700683569], [6500, 8.03232294114914], [7000, 8.006757481180024]]",2.307746334078205,365006,3.692394134525413e-06,10.056160012295429,0.4011652970314026,0.6018257999420166,0.6603048749387768,0.8035210911984343,0.2637539625857809,0.46464266805510973,0.15281384000808104,0.2014481141878118,0.06005887832800924,0.9832706245837565,7.9424102145239,1.9003558747268612,4.92138304462538,0.8311141075341312,64103,77129,87.64060068130493,1,0.017544832634263416,0.04508293132234262,0.08616023868937085,0.013967767997568289,1.0,,0.00033171528170933143,0.3005880576748556,9,0,308.6666666666667,55,632596
stage5_dtu_real,scan1__dataset-dtu__init-sfm__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,3,sfm,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,sfm,121,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,68.776531457901,"[[500, 10.411251918956893], [1000, 12.342255097576938], [1500, 12.370748355860789], [2000, 12.65614275380384], [2500, 12.475974848258673], [3000, 12.545962457549932], [3500, 12.752083566251706], [4000, 12.741317413499743], [4500, 12.740742802160176], [5000, 12.73830682365468], [5500, 12.728514539711345], [6000, 12.72565319005185], [6500, 12.727056160231559], [7000, 12.735306036644262]]",1.5843115400008103,85987,2.5348984640015035e-06,13.019670508284323,0.539044634103775,0.42622849822044373,0.05903908527404114,0.09382938190957368,0.02260672712703281,0.9994352162678711,0.045304593053786736,0.07322421211574857,0.01758453231167965,0.9998158235736508,6.45293140153522,1.2492633735597882,3.851097387547504,0.31526360544217685,8898,28224,79.76911401748657,1,0.017480272365055158,0.046136146326440114,0.08595266869563621,0.015726549202429444,1.0,121,0.00036464155218941504,0.28478363990620537,3,0,80.66666666666667,54,1656443
stage5_dtu_real,scan1__dataset-dtu__init-sfm__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan1,9,sfm,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,sfm,1389,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,75.90091609954834,"[[500, 16.36991046096638], [1000, 20.077407471644314], [1500, 21.44485257773461], [2000, 21.69170242572525], [2500, 22.011165075745758], [3000, 22.1018203007586], [3500, 22.221852799010758], [4000, 22.29587526554952], [4500, 22.32356532842198], [5000, 22.36487562835606], [5500, 22.24659780172236], [6000, 22.233915645373912], [6500, 22.16533577324288], [7000, 22.13947893646074]]",2.307746334078205,158296,3.692394134525413e-06,20.7411567460672,0.8217728281021118,0.22132562100887299,0.03066766945840425,0.07005523178636612,0.012156878132877559,0.9979321702477809,0.0298357636213788,0.05809197903000762,0.011610134594442885,0.9988784424418203,2.1298771743010523,0.7507370793670248,1.4403071268340386,0.31400319983214,11972,38127,85.522381067276,1,0.017544832634263416,0.04508293132234262,0.08616023868937085,0.013967767997568289,1.0,1389,0.00033171528170933143,0.3005880576748556,9,0,308.6666666666667,55,1378118
stage5_dtu_real,scan6__dataset-dtu__init-depth__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p0__background-black__downscale-1,dtu,scan6,3,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,90000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,62.19574189186096,"[[500, 10.121635613659622], [1000, 10.199423383802783], [1500, 10.202859757094846], [2000, 10.18959502701482], [2500, 10.172879102103646], [3000, 10.16620177232831], [3500, 10.32719117398034], [4000, 10.31591954793255], [4500, 10.311292212810883], [5000, 10.302167637533914], [5500, 10.31213594987575], [6000, 10.329897136257179], [6500, 10.337225761318134], [7000, 10.361653509719309]]",1.5928040760982867,216167,2.5484865217574537e-06,12.13363868740561,0.49701947093009946,0.4023389971256256,0.07769161017897366,0.17944243554116956,0.026714161839577515,0.9892887251573167,0.09417018206287185,0.14981469986279825,0.034500565835509756,0.9944240316855095,3.8704650773044613,1.8953954778368278,2.8829302775706447,0.3670852713178295,23677,64500,78.33284544944763,1,0.025475761434213724,0.07627527013776451,0.15418159423020053,0.02398704082153669,1.0,,0.0003968416177064934,0.290564799556052,0,3,77.33333333333333,51,1520750
stage5_dtu_real,scan6__dataset-dtu__init-depth__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan6,3,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,90000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,77.33183717727661,"[[500, 10.317130991573269], [1000, 10.40129437620584], [1500, 10.536093421391385], [2000, 10.586172354656883], [2500, 10.626235041375095], [3000, 10.633247168920715], [3500, 10.795181352853325], [4000, 10.789331947430469], [4500, 10.782794084961736], [5000, 10.778559727374823], [5500, 10.779532561728558], [6000, 10.78245318487066], [6500, 10.794595837466769], [7000, 10.821572245212405]]",1.5928040760982867,215717,2.5484865217574537e-06,12.533173590167445,0.5126085877418518,0.3877265298366547,0.07277569672572784,0.16232643785603884,0.02516920229323097,0.9940439563726442,0.08366105282699436,0.13681233402545973,0.03082675954527922,0.995418845592922,4.233932478641622,1.9583562245429518,3.0961443515922866,0.32093647924922486,19356,60311,87.82690215110779,1,0.025475761434213724,0.07627527013776451,0.15418159423020053,0.02398704082153669,1.0,,0.0003968416177064934,0.290564799556052,3,0,77.33333333333333,51,1521589
stage5_dtu_real,scan6__dataset-dtu__init-depth__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p0__background-black__downscale-1,dtu,scan6,9,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,200000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,74.84572386741638,"[[500, 19.305068319353488], [1000, 19.318685516343713], [1500, 19.442619005163554], [2000, 19.366496436460547], [2500, 19.400309369449243], [3000, 19.334762555364666], [3500, 20.136886271317643], [4000, 20.023330744687815], [4500, 19.955715458107964], [5000, 19.87193065653375], [5500, 19.830946930650306], [6000, 19.792505776287115], [6500, 19.805568621573233], [7000, 19.86354078213695]]",2.3201167666296003,367706,3.7121868266076327e-06,16.13171322824803,0.773915696144104,0.23329562366008758,0.045476762240179304,0.10673727415397956,0.015311500815771628,0.9984849113755294,0.05377794089449205,0.09110029049077355,0.01926485608880027,0.9984921180678694,2.01914908489796,0.8806040470138217,1.4498765659558908,0.3339947009932613,27607,82657,91.56186699867249,1,0.018985823979813125,0.052680041660573246,0.10724474455453745,0.020073470594832367,1.0,,0.00045481792075214363,0.27928730177200567,3,6,420.22222222222223,181,1491731
stage5_dtu_real,scan6__dataset-dtu__init-depth__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan6,9,depth,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,200000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,89.96905207633972,"[[500, 19.583405834886243], [1000, 19.75748096593663], [1500, 19.815615603825826], [2000, 19.6658602828867], [2500, 19.711373588311904], [3000, 19.68236369192923], [3500, 20.423055421272977], [4000, 20.28591221193039], [4500, 20.28556165744119], [5000, 20.31731053750785], [5500, 20.297873116703453], [6000, 20.356995109455738], [6500, 20.323938216914037], [7000, 20.35936364597223]]",2.3201167666296003,371813,3.7121868266076327e-06,16.94846579517887,0.7938436818122864,0.2137889474630356,0.04156828636639116,0.09439614695102291,0.014043053918091084,0.9987118601033333,0.04707644518411789,0.07957728122420998,0.01692485608923741,0.9986233061086511,2.4190002763668463,1.0987636571266977,1.758881966746772,0.27155144869189574,21247,78243,101.25850057601929,1,0.018985823979813125,0.052680041660573246,0.10724474455453745,0.020073470594832367,1.0,,0.00045481792075214363,0.27928730177200567,9,0,420.22222222222223,181,1531321
stage5_dtu_real,scan6__dataset-dtu__init-random__n_views-3__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan6,3,random,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[25, 22, 28]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",3,25,74.99192571640015,"[[500, 10.050673539995122], [1000, 10.007063953953395], [1500, 9.984147322952682], [2000, 9.972010482414147], [2500, 9.952315406698196], [3000, 9.94697672093348], [3500, 9.731721978693773], [4000, 9.654138439653302], [4500, 9.603952500827381], [5000, 9.581706527652472], [5500, 9.561320171953136], [6000, 9.550013735652758], [6500, 9.536888432156408], [7000, 9.520874333534074]]",1.5928040760982867,319365,2.5484865217574537e-06,8.556881328658012,0.1610895448923111,0.7202995705604553,0.7334453962451936,0.8500736159634488,0.2780873377680204,0.41978641193164107,0.19935525157626477,0.26217272656996765,0.07396519819848055,0.9476733060627173,7.914840610612799,1.7916639971558859,4.853252303884343,0.9643885766951268,75339,78121,85.02051210403442,1,0.025475761434213724,0.07627527013776451,0.15418159423020053,0.02398704082153669,1.0,,0.0003968416177064934,0.290564799556052,3,0,77.33333333333333,51,470150
stage5_dtu_real,scan6__dataset-dtu__init-random__n_views-9__depth_model-depth_anything_v2__depth_align-sfm__depth_kind-ssi__depth_lambda-0p1__background-black__downscale-1,dtu,scan6,9,random,fps,1,black,depth_anything_v2,sfm,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,random,100000,"[25, 22, 28, 40, 44, 48, 0, 8, 13]","[1, 2, 9, 10, 11, 12, 14, 15, 23, 24, 26, 27, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 45, 46, 47]",9,25,77.77270197868347,"[[500, 10.201444580743908], [1000, 9.546070729069049], [1500, 9.103594398628509], [2000, 8.957947700185898], [2500, 8.875976429567302], [3000, 8.826645578061612], [3500, 8.93242824074306], [4000, 8.890548198505835], [4500, 8.870456087332121], [5000, 8.85778091528282], [5500, 8.836310193161388], [6000, 8.855952579492795], [6500, 8.831517563614122], [7000, 8.824491549027469]]",2.3201167666296003,713376,3.7121868266076327e-06,8.470336708703172,0.18020930975675584,0.7218064665794373,1.0973238468494222,1.199167127369021,0.41540197226090503,0.12816067186850646,0.19099243910712327,0.255829222166312,0.07061481971352843,0.9604573767602953,8.005578566655947,4.0169456568076765,6.011262111731812,0.987221518061717,162007,164104,86.99646520614624,1,0.018985823979813125,0.052680041660573246,0.10724474455453745,0.020073470594832367,1.0,,0.00045481792075214363,0.27928730177200567,9,0,420.22222222222223,181,164980
